fecha,precio
07/01/2016,789000 
08/01/2016,789000 
09/01/2016,789000 
10/01/2016,789000 
11/01/2016,789000 
12/01/2016,760000 
13/01/2016,760000 
14/01/2016,765000 
15/01/2016,772000 
16/01/2016,772000 
17/01/2016,772000 
18/01/2016,772000 
19/01/2016,775000 
20/01/2016,780000 
21/01/2016,800000 
22/01/2016,785000 
23/01/2016,785000 
24/01/2016,785000 
25/01/2016,805000 
26/01/2016,807000 
27/01/2016,815000 
28/01/2016,800000 
29/01/2016,785000 
30/01/2016,785000 
31/01/2016,785000 
01/02/2016,805000 
02/02/2016,828000 
03/02/2016,835000 
04/02/2016,830000 
05/02/2016,815000 
06/02/2016,815000 
07/02/2016,815000 
08/02/2016,800000 
09/02/2016,800000 
10/02/2016,800000 
11/02/2016,799500 
12/02/2016,800000 
13/02/2016,800000 
14/02/2016,800000 
15/02/2016,800000 
16/02/2016,800000 
17/02/2016,790000 
18/02/2016,768000 
19/02/2016,775000 
20/02/2016,775000 
21/02/2016,775000 
22/02/2016,790000 
23/02/2016,780000 
24/02/2016,770000 
25/02/2016,760000 
26/02/2016,760000 
27/02/2016,760000 
28/02/2016,760000 
29/02/2016,756000 
01/03/2016,740000 
02/03/2016,730000 
03/03/2016,745000 
04/03/2016,755000 
05/03/2016,755000 
06/03/2016,755000 
07/03/2016,750000 
08/03/2016,760000 
09/03/2016,775000 
10/03/2016,778000 
11/03/2016,830000 
12/03/2016,830000 
13/03/2016,830000 
14/03/2016,840000 
15/03/2016,825000 
16/03/2016,840000 
17/03/2016,840000 
18/03/2016,845000 
19/03/2016,845000 
20/03/2016,845000 
21/03/2016,830000 
22/03/2016,840000 
23/03/2016,820000 
24/03/2016,800000 
25/03/2016,800000 
26/03/2016,800000 
27/03/2016,800000 
28/03/2016,800000 
29/03/2016,795000 
30/03/2016,790000 
31/03/2016,785000 
01/04/2016,805000 
02/04/2016,805000 
03/04/2016,805000 
04/04/2016,785000 
05/04/2016,775000 
06/04/2016,780000 
07/04/2016,775000 
08/04/2016,770000 
09/04/2016,770000 
10/04/2016,770000 
11/04/2016,780000 
12/04/2016,781000 
13/04/2016,755000 
14/04/2016,765000 
15/04/2016,765000 
16/04/2016,765000 
